GeonameID,Place Name (UTF8) VarChar(200),Place ASCII Name,Latitude,Longitude,Feature Class,Feature Code,Country Code,Alternate Country Codes (comma-separated),Fipscode,2nd Level Admin Division,3rd Level Admin Division,4th Level Admin Division,Population,Elevation (metres),Digital Elevation Model (metres),Timezone (IANA ID),Modification Date
5881639,100 Mile House,100 Mile House,51.64982,-121.28594,P,PPL,CA,,2,5941,5941005,,1980,,928,America/Vancouver,2019-11-26
6943716,≈Åutselk'e,Lutselk'e,62.4056,-110.736,P,PPL,CA,,13,11995137,6105020,,303,,156,America/Yellowknife,2019-11-04
5881791,Abbotsford,Abbotsford,49.05798,-122.25257,P,PPL,CA,,2,5909,5909052,,141397,,114,America/Vancouver,2021-12-05
5882142,Acton Vale,Acton Vale,45.65007,-72.56582,P,PPL,CA,,10,16,48028,,7656,,90,America/Toronto,2021-11-12
5882428,Adstock,Adstock,46.05007,-71.08235,P,PPL,CA,,10,12,31056,,2643,,390,America/Toronto,2016-06-22
5882534,Agassiz,Agassiz,49.23298,-121.76926,P,PPL,CA,,2,5909,5909032,,4738,,17,America/Vancouver,2019-02-26
5882640,Aguanish,Aguanish,50.21684,-62.08183,P,PPL,CA,,10,,,,245,,1,America/Toronto,2021-12-27
5882799,Airdrie,Airdrie,51.30011,-114.03528,P,PPL,CA,,1,,,,24673,,1086,America/Edmonton,2008-04-11
5882873,Ajax,Ajax,43.85012,-79.03288,P,PPL,CA,,8,,,,119677,,97,America/Toronto,2021-11-10
5882953,Aklavik,Aklavik,68.21913,-135.01071,P,PPL,CA,,13,11995136,6101025,,590,,1,America/Yellowknife,2021-12-22
5883074,Albanel,Albanel,48.88324,-72.44867,P,PPL,CA,,10,2,92030,,1087,,150,America/Toronto,2016-06-22
5883166,Alberton,Alberton,46.81685,-64.06542,P,PPL,CA,,9,,,,1147,,10,America/Halifax,2008-04-11
7669018,Aldergrove,Aldergrove,49.05801,-122.47087,P,PPL,CA,,2,5915,5915001,,12363,,102,America/Vancouver,2019-02-26
12070754,Aldergrove East,Aldergrove East,49.05614,-122.45457,P,PPL,CA,,2,5909,5909052,,3491,,110,America/Vancouver,2020-05-30
5883353,Aldouane,Aldouane,46.63343,-65.06544,P,PPL,CA,,4,,,,895,,38,America/Moncton,2019-08-12
5884051,Alliston,Alliston,44.15011,-79.86635,P,PPL,CA,,8,3543,3543007,,18809,,223,America/Toronto,2019-08-08
5884083,Alma,Alma,48.55009,-71.6491,P,PPL,CA,,10,2,93042,,29526,,90,America/Toronto,2016-06-22
5884260,Altona,Altona,49.10469,-97.55961,P,PPL,CA,,3,,,,4212,,246,America/Winnipeg,2021-12-23
5884467,Amherst,Amherst,45.83345,-64.19874,P,PPL,CA,,7,,,,9413,,20,America/Halifax,2021-12-27
5884472,Amherstburg,Amherstburg,42.10009,-83.09985,P,PPL,CA,,8,,,,13910,,181,America/Toronto,2019-08-08
5884497,Amigo Beach,Amigo Beach,44.6919,-79.39317,P,PPL,CA,,8,3543,3543015,,1545,,222,America/Toronto,2020-05-30
5884588,Amos,Amos,48.56688,-78.11624,P,PPL,CA,,10,8,88055,,17918,,298,America/Toronto,2019-03-18
6943488,Amqui,Amqui,48.46382,-67.43134,P,PPL,CA,,10,1,7047,,6261,,161,America/Toronto,2016-06-22
8285452,Ancaster,Ancaster,43.21806,-79.98716,P,PPL,CA,,8,,,,40557,,253,America/Toronto,2021-12-21
5885150,Ange-Gardien,Ange-Gardien,45.35008,-72.93244,P,PPL,CA,,10,16,55008,,2420,,71,America/Toronto,2016-06-22
5886139,Anten Mills,Anten Mills,44.4815,-79.81722,P,PPL,CA,,8,3543,3543009,,800,20,233,America/Toronto,2019-02-26
5886182,Antigonish,Antigonish,45.61685,-61.99858,P,PPL,CA,,7,,,,5003,,17,America/Halifax,2008-04-11
5886586,Arbutus Ridge,Arbutus Ridge,49.24966,-123.16934,P,PPL,CA,,2,,,,1063,,33,America/Vancouver,2019-08-11
5886799,Arelee,Arelee,52.25011,-107.50129,P,PPL,CA,,11,,,,10,,544,America/Regina,2019-08-08
5887048,Armstrong,Armstrong,50.44979,-119.20235,P,PPL,CA,,2,5937,5937028,,4275,,359,America/Vancouver,2019-02-26
5887214,Arnprior,Arnprior,45.43341,-76.34939,P,PPL,CA,,8,,,,8795,,72,America/Toronto,2021-12-23
5887470,Asbestos,Asbestos,45.76678,-71.9324,P,PPL,CA,,10,5,40043,,7190,,252,America/Toronto,2016-06-22
5887531,Ashcroft,Ashcroft,50.72372,-121.28207,P,PPL,CA,,2,5933,5933019,,1558,,307,America/Vancouver,2021-12-27
5887630,Ashton,Ashton,45.15011,-76.03267,P,PPL,CA,,8,3509,3509024,,200,,146,America/Toronto,2019-02-26
5887798,Assiniboia,Assiniboia,49.63336,-105.98446,P,PPL,CA,,11,,,,2389,,743,America/Regina,2021-12-23
5887916,Athabasca,Athabasca,54.71687,-113.28537,P,PPL,CA,,1,,,,2965,,534,America/Edmonton,2021-12-23
5887942,Athens,Athens,44.63341,-75.94936,P,PPL,CA,,8,,,,982,,119,America/Toronto,2019-08-12
5888001,Atikokan,Atikokan,48.75667,-91.62409,P,PPL,CA,,8,3559,3559001,,2753,,390,America/Atikokan,2021-12-25
5888118,Attawapiskat,Attawapiskat,52.92774,-82.41669,P,PPL,CA,,8,,,,1501,,5,America/Toronto,2019-08-10
5888377,Aurora,Aurora,44.00011,-79.46632,P,PPL,CA,,8,,,,55445,,266,America/Toronto,2019-09-05
5888716,Aylmer,Aylmer,42.76679,-80.98302,P,PPL,CA,,8,,,,7492,,229,America/Toronto,2021-12-23
5888759,Azilda,Azilda,46.55008,-81.09975,P,PPL,CA,,8,,,,4663,,270,America/Toronto,2019-08-10
5897209,BÈcancour,Becancour,46.34106,-72.43224,P,PPL,CA,,10,17,38010,,11134,,9,America/Toronto,2019-08-11
12076641,Baie Ste. Anne,Baie Ste. Anne,47.05231,-64.95355,P,PPL,CA,,4,1309,,,1319,,5,America/Moncton,2019-09-04
5889745,Baie-Comeau,Baie-Comeau,49.21679,-68.14894,P,PPL,CA,,10,9,96020,,21536,,76,America/Toronto,2021-11-11
5890542,Baie-D'UrfÈ,Baie-D'Urfe,45.41397,-73.91586,P,PPL,CA,,10,6,66112,,3902,,40,America/Toronto,2016-06-22
6639618,Baie-Sainte-Catherine,Baie-Sainte-Catherine,48.10617,-69.72834,P,PPL,CA,,10,3,15065,,200,,22,America/Toronto,2016-06-22
6690232,Baie-Saint-Paul,Baie-Saint-Paul,47.44109,-70.49858,P,PPL,CA,,10,3,16013,,7146,,7,America/Toronto,2021-12-21
5891492,Baie-TrinitÈ,Baie-Trinite,49.41679,-67.29887,P,PPL,CA,,10,9,96005,,419,,-9999,America/Toronto,2016-06-22
7669006,Baker Trails,Baker Trails,49.08668,-121.93743,P,PPL,CA,,2,,,,635,,53,America/Vancouver,2011-02-19
5892205,Ballantrae,Ballantrae,44.03342,-79.2996,P,PPL,CA,,8,,,,3223,,338,America/Toronto,2019-08-10
5892444,Bamfield,Bamfield,48.83306,-125.14136,P,PPL,CA,,2,5923,,,251,,28,America/Vancouver,2013-10-27
5892510,Bancroft,Bancroft,45.05752,-77.85702,P,PPL,CA,,8,,,,3838,,330,America/Toronto,2008-02-01
5892532,Banff,Banff,51.17622,-115.56982,P,PPL,CA,,1,,,,7502,,1388,America/Edmonton,2021-08-01
5893094,Barkmere,Barkmere,46.00009,-74.58254,P,PPL,CA,,10,15,78050,,87,,216,America/Toronto,2016-06-22
5894033,Barraute,Barraute,48.43349,-77.63279,P,PPL,CA,,10,8,88022,,1180,,301,America/Toronto,2016-06-22
5894164,Barrhead,Barrhead,54.13345,-114.40211,P,PPL,CA,,1,,,,4579,,656,America/Edmonton,2021-12-22
5894188,BarriËre,Barriere,51.18308,-120.1192,P,PPL,CA,,2,5933,5933074,,1283,,399,America/Vancouver,2019-08-11
5894171,Barrie,Barrie,44.40011,-79.66634,P,PPL,CA,,8,,,,141434,,269,America/Toronto,2021-12-21
5894642,Bassano,Bassano,50.78998,-112.46805,P,PPL,CA,,1,4802039,,,1206,,792,America/Edmonton,2021-12-22
5894924,Bath,Bath,44.18342,-76.78273,P,PPL,CA,,8,3511,3511005,,1180,,79,America/Toronto,2019-08-08
6696259,Bathurst,Bathurst,47.61814,-65.65112,P,PPL,CA,,4,,,,11897,,6,America/Moncton,2021-11-11
5895424,Bay Roberts,Bay Roberts,47.59989,-53.26478,P,PPL,CA,,5,,,,6012,,9,America/St_Johns,2021-12-21
5895446,Bay St. George South,Bay St. George South,48.22781,-58.84162,P,PPL,CA,,5,,,,1103,,25,America/St_Johns,2019-08-11
5895650,Beaconsfield,Beaconsfield,45.43341,-73.86586,P,PPL,CA,,10,6,66107,,19194,,33,America/Toronto,2019-03-18
6295855,Beauceville,Beauceville,46.21785,-70.77873,P,PPL,CA,,10,12,27028,,6354,229,174,America/Toronto,2021-12-22
5896495,Beauharnois,Beauharnois,45.31341,-73.8725,P,PPL,CA,,10,16,70022,,11918,,27,America/Toronto,2019-03-18
5896522,Beaumont,Beaumont,53.35013,-113.41871,P,PPL,CA,,1,,,,7366,,716,America/Edmonton,2008-04-11
6325479,BeauprÈ,Beaupre,47.04428,-70.89529,P,PPL,CA,,10,3,21025,,2803,,21,America/Toronto,2019-02-26
5896549,Beausejour,Beausejour,50.0622,-96.51669,P,PPL,CA,,3,,,,3126,,248,America/Winnipeg,2021-12-23
5896969,Beaverlodge,Beaverlodge,55.21664,-119.43605,P,PPL,CA,,1,,,,2219,,723,America/Edmonton,2008-04-11
5897323,Bedford,Bedford,45.11678,-72.98244,P,PPL,CA,,10,16,46035,,2684,,57,America/Toronto,2019-02-26
11837933,Behchok«´ÃÄ,Behchoko,62.8025,-116.04639,P,PPL,CA,,13,11995137,6103031,,1874,7,156,America/Yellowknife,2021-12-22
7669005,Bell Acres,Bell Acres,49.07791,-121.86756,P,PPL,CA,,2,,,,582,,93,America/Vancouver,2011-02-19
5897874,Belleterre,Belleterre,47.38344,-78.69961,P,PPL,CA,,10,8,85065,,350,,311,America/Toronto,2016-06-22
5897884,Belleville,Belleville,44.16682,-77.38277,P,PPL,CA,,8,3512,,,50716,,93,America/Toronto,2021-12-21
5898070,Bells Corners,Bells Corners,45.31588,-75.83012,P,PPL,CA,,8,3506,3506008,,9272,,96,America/Toronto,2021-12-25
5898124,Belmont,Belmont,42.88339,-81.08303,P,PPL,CA,,8,,,,1140,,257,America/Toronto,2019-08-09
5898138,Beloeil,Beloeil,45.56839,-73.20568,P,PPL,CA,,10,16,57040,,18927,,13,America/Toronto,2019-03-18
5898524,Benson,Benson,49.45006,-103.01766,P,PPL,CA,,11,,,,116,,593,America/Regina,2019-08-08
5899017,Berthierville,Berthierville,46.08336,-73.18245,P,PPL,CA,,10,14,52035,,4411,,9,America/Toronto,2016-06-22
5899061,Berwick,Berwick,45.05015,-64.73208,P,PPL,CA,,7,,,,2509,,33,America/Halifax,2021-12-26
5899156,Bethany,Bethany,44.18342,-78.56625,P,PPL,CA,,8,,,,500,,272,America/Toronto,2011-05-18
5899982,Biggar,Biggar,52.05978,-107.98844,P,PPL,CA,,11,,,,2068,,665,America/Regina,2020-05-30
5901886,Birsay,Birsay,51.10007,-106.98458,P,PPL,CA,,11,,,,46,,595,America/Regina,2019-08-08
5902458,Black Diamond,Black Diamond,50.68771,-114.23241,P,PPL,CA,,1,4806011,,,3663,,1180,America/Edmonton,2020-05-30
5902599,Blackfalds,Blackfalds,52.38342,-113.7853,P,PPL,CA,,1,,,,9328,,876,America/Edmonton,2021-12-22
5903356,Blackstock,Blackstock,44.10012,-78.81626,P,PPL,CA,,8,,,,781,,302,America/Toronto,2019-08-12
5903510,Blainville,Blainville,45.66678,-73.88249,P,PPL,CA,,10,15,73015,,46493,,73,America/Toronto,2019-02-26
5903593,Blaketown,Blaketown,47.4832,-53.5648,P,PPL,CA,,5,,,,605,,97,America/St_Johns,2019-08-12
5903997,Bloomfield,Bloomfield,48.3832,-53.8981,P,PPL,CA,,5,,,,523,,1,America/St_Johns,2019-08-12
5904501,Bluewater,Bluewater,43.46679,-81.59977,P,PPL,CA,,8,,,,7044,,249,America/Toronto,2013-05-05
5905132,Boisbriand,Boisbriand,45.61678,-73.83249,P,PPL,CA,,10,15,73005,,26483,,30,America/Toronto,2016-06-22
5905152,Bois-des-Filion,Bois-des-Filion,45.66678,-73.74918,P,PPL,CA,,10,13,65005,,8383,,17,America/Toronto,2016-06-22
5905191,Boissevain,Boissevain,49.23062,-100.05586,P,PPL,CA,,3,,,,1656,,514,America/Winnipeg,2021-12-23
5905348,Bon Accord,Bon Accord,53.83345,-113.41872,P,PPL,CA,,1,,,,1529,,700,America/Edmonton,2021-12-23
6943825,Bonaventure,Bonaventure,48.04573,-65.49259,P,PPL,CA,,10,11,5045,,2673,,3,America/Toronto,2016-06-22
5905393,Bonavista,Bonavista,48.64989,-53.11474,P,PPL,CA,,5,,,,3448,,-2,America/St_Johns,2021-12-22
5905616,Bonnyville,Bonnyville,54.26684,-110.73505,P,PPL,CA,,1,,,,5975,,555,America/Edmonton,2021-12-23
5906129,Bothwell,Bothwell,42.63339,-81.86648,P,PPL,CA,,8,,,,856,,210,America/Toronto,2019-08-12
5906229,Botwood,Botwood,49.14994,-55.34819,P,PPL,CA,,5,,,,2875,,17,America/St_Johns,2021-12-22
5906267,Boucherville,Boucherville,45.59104,-73.43605,P,PPL,CA,,10,16,58033,,39062,,16,America/Toronto,2016-06-22
5906281,Bouctouche,Bouctouche,46.46844,-64.73905,P,PPL,CA,,4,,,,2361,,27,America/Moncton,2021-12-26
5906634,Boutiliers Point,Boutiliers Point,44.66569,-63.95055,P,PPL,CA,,7,,,,765,,47,America/Halifax,2019-08-12
5906757,Bow Island,Bow Island,49.86676,-111.36843,P,PPL,CA,,1,,,,2025,,795,America/Edmonton,2013-12-11
5906690,Bowen Island,Bowen Island,49.3847,-123.33622,P,PPL,CA,,2,5915,5915062,,3551,,30,America/Vancouver,2019-02-26
5907092,Bracebridge,Bracebridge,45.03341,-79.31633,P,PPL,CA,,8,3544,,,16010,,240,America/Toronto,2021-12-25
8051142,Bragg Creek,Bragg Creek,50.95129,-114.56028,P,PPL,CA,,1,,,,550,,1299,America/Edmonton,2011-10-25
5907364,Brampton,Brampton,43.68341,-79.76633,P,PPL,CA,,8,,,,593638,,221,America/Toronto,2021-12-21
5907896,Brandon,Brandon,49.84692,-99.95306,P,PPL,CA,,3,,,,48859,,383,America/Winnipeg,2021-11-11
5907983,Brant,Brant,43.1334,-80.34967,P,PPL,CA,,8,,,,34415,,245,America/Toronto,2010-09-22
5907990,Brantford,Brantford,43.1334,-80.26636,P,PPL,CA,,8,3526,,,87759,,200,America/Toronto,2019-08-29
12076659,Brantville,Brantville,47.36922,-64.97122,P,PPL,CA,,4,1309,,,903,,8,America/Moncton,2019-08-12
5908723,Bridgewater,Bridgewater,44.37856,-64.51882,P,PPL,CA,,7,,,,8532,,6,America/Halifax,2021-12-27
5909294,Brockville,Brockville,44.59132,-75.68705,P,PPL,CA,,8,,,,23886,,93,America/Toronto,2019-09-05
5909403,Bromont,Bromont,45.31678,-72.64912,P,PPL,CA,,10,16,46078,,3895,,126,America/Toronto,2019-08-08
5909514,Brooks,Brooks,50.58341,-111.88509,P,PPL,CA,,1,,,,14451,,748,America/Edmonton,2021-12-21
5909629,Brossard,Brossard,45.45008,-73.46583,P,PPL,CA,,10,16,58007,,69575,,17,America/Toronto,2019-03-18
5909969,Brownsburg-Chatham,Brownsburg-Chatham,45.68342,-74.4159,P,PPL,CA,,10,15,76043,,6664,,157,America/Toronto,2016-06-22
5910322,Brussels,Brussels,43.74316,-81.24998,P,PPL,CA,,8,3540,,,1158,,342,America/Toronto,2021-12-22
6942645,Buckingham,Buckingham,45.58563,-75.4208,P,PPL,CA,,10,7,81017,,16685,,124,America/Toronto,2019-08-08
5911433,Burford,Burford,43.10292,-80.42869,P,PPL,CA,,8,3529,,,1615,,257,America/Toronto,2019-08-11
5911440,Burgeo,Burgeo,47.61668,-57.61516,P,PPL,CA,,5,,,,1307,,1,America/St_Johns,2021-12-22
5911592,Burlington,Burlington,43.38621,-79.83713,P,PPL,CA,,8,,,,183314,,165,America/Toronto,2021-12-05
5911745,Burns Lake,Burns Lake,54.22972,-125.76084,P,PPL,CA,,2,5951,5951022,,1779,,724,America/Vancouver,2021-12-27
5928488,CÙte-Saint-Luc,Cote-Saint-Luc,45.46536,-73.66585,P,PPL,CA,,10,6,66058,,31395,,47,America/Toronto,2016-06-22
6944109,Cabano,Cabano,47.68065,-68.8781,P,PPL,CA,,10,1,13073,,3199,,168,America/Toronto,2016-06-22
5913035,Cache Bay,Cache Bay,46.36679,-79.98297,P,PPL,CA,,8,,,,641,,198,America/Toronto,2019-08-12
5913049,Cache Creek,Cache Creek,50.81011,-121.3246,P,PPL,CA,,2,5933,5933024,,1061,,464,America/Vancouver,2019-02-26
6695808,Cacouna,Cacouna,47.91657,-69.50054,P,PPL,CA,,10,1,12057,,1939,,47,America/Toronto,2016-06-22
5913174,Caesarea,Caesarea,44.15012,-78.83286,P,PPL,CA,,8,,,,823,,269,America/Toronto,2019-08-12
5913414,Caledon,Caledon,43.86544,-79.99322,P,PPL,CA,,8,3521,,,66502,,437,America/Toronto,2021-12-25
5913490,Calgary,Calgary,51.05011,-114.08529,P,PPL,CA,,1,,,,1019942,1048,1042,America/Edmonton,2019-09-05
5913601,Calmar,Calmar,53.26683,-113.81874,P,PPL,CA,,1,,,,2228,,725,America/Edmonton,2021-12-22
5913628,Calumet,Calumet,45.65148,-74.63536,P,PPL,CA,,10,,,,550,,60,America/Toronto,2019-08-13
5913695,Cambridge,Cambridge,43.3601,-80.31269,P,PPL,CA,,8,,,,129920,,272,America/Toronto,2021-12-21
5913934,Camlachie,Camlachie,43.03596,-82.1616,P,PPL,CA,,8,,,,7506,,200,America/Toronto,2011-11-27
5914132,Campbell River,Campbell River,50.01634,-125.24459,P,PPL,CA,,2,5924,5924034,,33430,,65,America/Vancouver,2019-02-26
6696258,Campbellton,Campbellton,48.00751,-66.67272,P,PPL,CA,,4,11,,,6883,,9,America/Moncton,2021-12-27
5914273,Camperville,Camperville,51.98832,-100.14365,P,PPL,CA,,3,,,,820,,256,America/Winnipeg,2019-08-12
5914653,Camrose,Camrose,53.01684,-112.83525,P,PPL,CA,,1,,,,18742,,739,America/Edmonton,2021-11-11
5914826,Candiac,Candiac,45.38338,-73.51587,P,PPL,CA,,10,16,67020,,15947,,25,America/Toronto,2016-06-22
5914843,Cando,Cando,52.38342,-108.23467,P,PPL,CA,,11,,,,66,,690,America/Regina,2019-08-08
5914894,Canmore,Canmore,51.08335,-115.35206,P,PPL,CA,,1,,,,13992,1375,1309,America/Edmonton,2021-12-21
5915098,Canora,Canora,51.63328,-102.43425,P,PPL,CA,,11,,,,2055,,489,America/Regina,2008-04-11
5915148,Cantley,Cantley,45.5668,-75.78265,P,PPL,CA,,10,7,82020,,10412,,162,America/Toronto,2018-08-09
5915359,Cap-Chat,Cap-Chat,49.09736,-66.68514,P,PPL,CA,,10,11,4047,,1466,,19,America/Toronto,2019-11-22
5916567,Capreol,Capreol,46.70626,-80.92109,P,PPL,CA,,8,3553,,,3260,,308,America/Toronto,2021-12-23
7535673,Cap-SantÈ,Cap-Sante,46.67159,-71.78812,P,PPL,CA,,10,3,34030,,2666,,38,America/Toronto,2016-06-22
5916706,Carberry,Carberry,49.86893,-99.36021,P,PPL,CA,,3,,,,1738,,385,America/Winnipeg,2021-12-23
5916722,Carbonear,Carbonear,47.73919,-53.2272,P,PPL,CA,,5,,,,4838,,16,America/St_Johns,2021-12-22
5916754,Carcross,Carcross,60.16609,-134.70367,P,PPL,CA,,12,,,,446,659,708,America/Whitehorse,2008-04-11
5916821,Cardston,Cardston,49.19998,-113.3019,P,PPL,CA,,1,,,,3585,,1136,America/Edmonton,2021-12-23
5917117,Carignan,Carignan,45.45008,-73.29916,P,PPL,CA,,10,16,57005,,7426,,10,America/Toronto,2019-02-26
5917158,Carleton Place,Carleton Place,45.13341,-76.14938,P,PPL,CA,,8,,,,11901,,144,America/Toronto,2021-12-25
6693777,Carleton-sur-Mer,Carleton-sur-Mer,48.10749,-66.128,P,PPL,CA,,10,11,6013,,4077,,7,America/Toronto,2018-02-24
12076658,Carlisle Road,Carlisle Road,45.98808,-66.75876,P,PPL,CA,,4,1310,,,924,,106,America/Moncton,2019-08-12
5917262,Carlyle,Carlyle,49.63334,-102.26765,P,PPL,CA,,11,,,,1508,,630,America/Regina,2021-12-23
5917275,Carman,Carman,49.4992,-98.00156,P,PPL,CA,,3,,,,3027,,264,America/Winnipeg,2021-12-23
5917349,Carnduff,Carnduff,49.17379,-101.79633,P,PPL,CA,,11,,,,950,,529,America/Regina,2020-05-30
5917430,Caronport,Caronport,50.45006,-105.81787,P,PPL,CA,,11,,,,972,,559,America/Regina,2008-04-11
5917605,Carrot River,Carrot River,53.28337,-103.58423,P,PPL,CA,,11,,,,950,,358,America/Regina,2008-04-11
5917688,Carstairs,Carstairs,51.56681,-114.102,P,PPL,CA,,1,,,,4077,,1059,America/Edmonton,2021-12-23
5917771,Cartier,Cartier,46.70008,-81.54978,P,PPL,CA,,8,,,,241,,423,America/Toronto,2021-12-23
5918021,Casselman,Casselman,45.3168,-75.0826,P,PPL,CA,,8,,,,3074,,64,America/Toronto,2021-12-23
5918040,Cassidy,Cassidy,49.04963,-123.886,P,PPL,CA,,2,5921,,,995,,39,America/Vancouver,2019-08-11
5918118,Castlegar,Castlegar,49.32317,-117.65831,P,PPL,CA,,2,5903,5903045,,8715,,441,America/Vancouver,2019-07-04
5918243,Catalina,Catalina,48.51659,-53.08135,P,PPL,CA,,5,,,,845,,16,America/St_Johns,2021-12-22
5918767,Cedar,Cedar,49.11633,-123.8527,P,PPL,CA,,2,,,,2836,,32,America/Vancouver,2019-08-11
5920433,Ch‚teauguay,Chateauguay,45.38338,-73.74919,P,PPL,CA,,10,16,67050,,42786,,19,America/Toronto,2019-02-26
6325486,Ch‚teau-Richer,Chateau-Richer,46.96031,-71.03219,P,PPL,CA,,10,3,21035,,3563,,6,America/Toronto,2016-06-22
5919566,Chambly,Chambly,45.45008,-73.28246,P,PPL,CA,,10,16,57005,,22608,,4,America/Toronto,2019-02-26
5919569,Chambord,Chambord,48.43339,-72.06583,P,PPL,CA,,10,2,91020,,1773,,141,America/Toronto,2016-04-13
6943811,Chandler,Chandler,48.34935,-64.67926,P,PPL,CA,,10,11,2028,,7914,,17,America/Toronto,2016-06-22
5919815,Channel-Port aux Basques,Channel-Port aux Basques,47.57286,-59.13808,P,PPL,CA,,5,,,,4220,,5,America/St_Johns,2018-02-13
5919850,Chapais,Chapais,49.78344,-74.84919,P,PPL,CA,,10,10,99020,,1824,,399,America/Toronto,2016-06-22
5920089,Charlemagne,Charlemagne,45.71678,-73.48247,P,PPL,CA,,10,14,60005,,5594,,7,America/Toronto,2019-02-26
5920381,Chase,Chase,50.8165,-119.68571,P,PPL,CA,,2,5933,5933054,,2471,,366,America/Vancouver,2019-02-26
5920457,Chatham,Chatham,42.41224,-82.18494,P,PPL,CA,,8,3536,,,43550,,183,America/Toronto,2019-08-23
5920648,Chelmsford,Chelmsford,46.58338,-81.19976,P,PPL,CA,,8,,,,500,,267,America/Toronto,2010-08-23
5920668,Chemainus,Chemainus,48.91633,-123.71937,P,PPL,CA,,2,5919,5919008,,3021,,40,America/Vancouver,2019-08-08
12076679,Cherry Point,Cherry Point,48.71216,-123.55872,P,PPL,CA,,2,5919,,,582,,24,America/Vancouver,2019-08-13
5920996,Chertsey,Chertsey,46.07109,-73.89095,P,PPL,CA,,10,14,62047,,4836,,251,America/Toronto,2016-06-22
5921028,Chester,Chester,44.54225,-64.23891,P,PPL,CA,,7,,,,2348,,9,America/Halifax,2021-12-27
5921060,Chestermere,Chestermere,51.03341,-113.81867,P,PPL,CA,,1,,,,3590,,1022,America/Edmonton,2021-12-23
5921091,Chetwynd,Chetwynd,55.69988,-121.63627,P,PPL,CA,,2,5955,5955010,,2587,615,653,America/Dawson_Creek,2019-02-26
5921147,Chibougamau,Chibougamau,49.91684,-74.36586,P,PPL,CA,,10,10,99025,,7563,,407,America/Toronto,2018-02-24
5922111,Churchill,Churchill,58.76811,-94.16674,P,PPL,CA,,3,,,,899,,9,America/Winnipeg,2021-12-23
5922281,Chute-aux-Outardes,Chute-aux-Outardes,49.11679,-68.39896,P,PPL,CA,,10,9,96035,,2000,,31,America/Toronto,2016-06-22
11822501,Clair,Clair,47.25407,-68.60589,P,PPL,CA,,4,1313,,,781,,166,America/Moncton,2018-03-06
5923101,Clarence-Rockland,Clarence-Rockland,45.5501,-75.29101,P,PPL,CA,,8,,,,20790,,55,America/Toronto,2010-09-22
5923119,Clarenville-Shoal Harbour,Clarenville-Shoal Harbour,48.1805,-53.96982,P,PPL,CA,,5,,,,3478,,1,America/St_Johns,2008-04-11
5923125,Claresholm,Claresholm,50.03332,-113.58524,P,PPL,CA,,1,,,,3780,,1034,America/Edmonton,2021-12-23
5924417,Coaldale,Coaldale,49.7167,-112.61854,P,PPL,CA,,1,,,,8215,,865,America/Edmonton,2021-12-23
5924428,Coalhurst,Coalhurst,49.7464,-112.93246,P,PPL,CA,,1,,,,2668,,933,America/Edmonton,2021-12-23
5924500,Coaticook,Coaticook,45.13339,-71.79907,P,PPL,CA,,10,5,44037,,7021,,289,America/Toronto,2016-06-22
5924579,Cobourg,Cobourg,43.95977,-78.16515,P,PPL,CA,,8,,,,18099,,82,America/Toronto,2013-11-02
5924618,Cochrane,Cochrane,51.18341,-114.46871,P,PPL,CA,,1,,,,25853,,1143,America/Edmonton,2021-11-11
5925024,Cold Lake,Cold Lake,54.46525,-110.18154,P,PPL,CA,,1,,,,11595,,548,America/Edmonton,2013-09-22
7280471,ColeRidge Estates,ColeRidge Estates,44.6796,-63.46509,P,PPL,CA,,7,,,,200,30,40,America/Halifax,2010-03-05
5925975,Collingwood,Collingwood,44.4834,-80.21638,P,PPL,CA,,8,,,,21793,,194,America/Toronto,2021-11-12
5926268,Colwood,Colwood,48.43293,-123.48591,P,PPL,CA,,2,5917,5917041,,16859,,95,America/Vancouver,2021-12-21
5926511,Conception Bay South,Conception Bay South,47.49989,-52.99806,P,PPL,CA,,5,,,,17087,,48,America/St_Johns,2008-04-11
5926526,Concord,Concord,43.80011,-79.48291,P,PPL,CA,,8,,,,8255,,188,America/Toronto,2012-03-01
5926968,Constance Bay,Constance Bay,45.50011,-76.08267,P,PPL,CA,,8,,,,2314,,61,America/Toronto,2019-08-10
5927024,Contrecoeur,Contrecoeur,45.85008,-73.23245,P,PPL,CA,,10,16,59035,,3587,,26,America/Toronto,2019-02-26
5927234,Cookshire,Cookshire,45.41536,-71.62962,P,PPL,CA,,10,,,,1021,,237,America/Toronto,2019-08-10
5927235,Cookshire-Eaton,Cookshire-Eaton,45.41675,-71.6324,P,PPL,CA,,10,5,41038,,1568,,239,America/Toronto,2016-06-22
5927277,Cookstown,Cookstown,44.18341,-79.69964,P,PPL,CA,,8,,,,1214,,237,America/Toronto,2019-08-09
5927308,Coombs,Coombs,49.29963,-124.41946,P,PPL,CA,,2,,,,1612,,118,America/Vancouver,2019-08-11
5927969,Corner Brook,Corner Brook,48.95001,-57.95202,P,PPL,CA,,5,,,,18693,,17,America/St_Johns,2013-08-10
5928065,Cornwall,Cornwall,45.01809,-74.72815,P,PPL,CA,,8,,,,48821,,59,America/Toronto,2009-07-31
5928063,Cornwall,Cornwall,46.22652,-63.21809,P,PPL,CA,,9,,,,5348,,15,America/Halifax,2021-12-27
5928202,Corunna,Corunna,42.88338,-82.43313,P,PPL,CA,,8,,,,5686,,192,America/Toronto,2020-11-01
